Series,Administrative,Population,Metro,cat.col,Date,TEPA,Station,latitude,longitude 
20,Municipalities,4018696,Yes,ADJMun,2007 Nov,NT,A,25.0772200009878,121.647507296703
33,Municipalities,4018696,Yes,ADJMun,2007 Dec,NT,A,25.0772200009878,121.647507296703
24,Municipalities,4018696,Yes,ADJMun,2008 Jan,NT,A,25.0772200009878,121.647507296703
29,Municipalities,4018696,Yes,ADJMun,2008 Feb,NT,A,25.0772200009878,121.647507296703
38,Municipalities,4018696,Yes,ADJMun,2008 Mar,NT,A,25.0772200009878,121.647507296703
30,Municipalities,4018696,Yes,ADJMun,2008 Apr,NT,A,25.0772200009878,121.647507296703
24,Municipalities,4018696,Yes,ADJMun,2008 May,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2008 Jun,NT,A,25.0772200009878,121.647507296703
20,Municipalities,4018696,Yes,ADJMun,2008 Jul,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2008 Aug,NT,A,25.0772200009878,121.647507296703
20,Municipalities,4018696,Yes,ADJMun,2008 Sep,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2008 Oct,NT,A,25.0772200009878,121.647507296703
20,Municipalities,4018696,Yes,ADJMun,2008 Nov,NT,A,25.0772200009878,121.647507296703
27,Municipalities,4018696,Yes,ADJMun,2008 Dec,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2009 Jan,NT,A,25.0772200009878,121.647507296703
28,Municipalities,4018696,Yes,ADJMun,2009 Feb,NT,A,25.0772200009878,121.647507296703
26,Municipalities,4018696,Yes,ADJMun,2009 Mar,NT,A,25.0772200009878,121.647507296703
28,Municipalities,4018696,Yes,ADJMun,2009 Apr,NT,A,25.0772200009878,121.647507296703
28,Municipalities,4018696,Yes,ADJMun,2009 May,NT,A,25.0772200009878,121.647507296703
27,Municipalities,4018696,Yes,ADJMun,2009 Jun,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2009 Jul,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2009 Aug,NT,A,25.0772200009878,121.647507296703
11,Municipalities,4018696,Yes,ADJMun,2009 Sep,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2009 Oct,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2009 Nov,NT,A,25.0772200009878,121.647507296703
29,Municipalities,4018696,Yes,ADJMun,2009 Dec,NT,A,25.0772200009878,121.647507296703
30,Municipalities,4018696,Yes,ADJMun,2010 Jan,NT,A,25.0772200009878,121.647507296703
31,Municipalities,4018696,Yes,ADJMun,2010 Feb,NT,A,25.0772200009878,121.647507296703
32,Municipalities,4018696,Yes,ADJMun,2010 Mar,NT,A,25.0772200009878,121.647507296703
24,Municipalities,4018696,Yes,ADJMun,2010 Apr,NT,A,25.0772200009878,121.647507296703
26,Municipalities,4018696,Yes,ADJMun,2010 May,NT,A,25.0772200009878,121.647507296703
20,Municipalities,4018696,Yes,ADJMun,2010 Jun,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2010 Jul,NT,A,25.0772200009878,121.647507296703
15,Municipalities,4018696,Yes,ADJMun,2010 Aug,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2010 Sep,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2010 Oct,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2010 Nov,NT,A,25.0772200009878,121.647507296703
29,Municipalities,4018696,Yes,ADJMun,2010 Dec,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2011 Jan,NT,A,25.0772200009878,121.647507296703
31,Municipalities,4018696,Yes,ADJMun,2011 Feb,NT,A,25.0772200009878,121.647507296703
34,Municipalities,4018696,Yes,ADJMun,2011 Mar,NT,A,25.0772200009878,121.647507296703
41,Municipalities,4018696,Yes,ADJMun,2011 Apr,NT,A,25.0772200009878,121.647507296703
26,Municipalities,4018696,Yes,ADJMun,2011 May,NT,A,25.0772200009878,121.647507296703
21,Municipalities,4018696,Yes,ADJMun,2011 Jun,NT,A,25.0772200009878,121.647507296703
20,Municipalities,4018696,Yes,ADJMun,2011 Jul,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2011 Aug,NT,A,25.0772200009878,121.647507296703
24,Municipalities,4018696,Yes,ADJMun,2011 Sep,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2011 Oct,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2011 Nov,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2011 Dec,NT,A,25.0772200009878,121.647507296703
21,Municipalities,4018696,Yes,ADJMun,2012 Jan,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2012 Feb,NT,A,25.0772200009878,121.647507296703
27,Municipalities,4018696,Yes,ADJMun,2012 Mar,NT,A,25.0772200009878,121.647507296703
26,Municipalities,4018696,Yes,ADJMun,2012 Apr,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2012 May,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2012 Jun,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2012 Jul,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2012 Aug,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2012 Sep,NT,A,25.0772200009878,121.647507296703
21,Municipalities,4018696,Yes,ADJMun,2012 Oct,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2012 Nov,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2012 Dec,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2013 Jan,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2013 Feb,NT,A,25.0772200009878,121.647507296703
29,Municipalities,4018696,Yes,ADJMun,2013 Mar,NT,A,25.0772200009878,121.647507296703
31,Municipalities,4018696,Yes,ADJMun,2013 Apr,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2013 May,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2013 Jun,NT,A,25.0772200009878,121.647507296703
17,Municipalities,4018696,Yes,ADJMun,2013 Jul,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2013 Aug,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2013 Sep,NT,A,25.0772200009878,121.647507296703
21,Municipalities,4018696,Yes,ADJMun,2013 Oct,NT,A,25.0772200009878,121.647507296703
27,Municipalities,4018696,Yes,ADJMun,2013 Nov,NT,A,25.0772200009878,121.647507296703
34,Municipalities,4018696,Yes,ADJMun,2013 Dec,NT,A,25.0772200009878,121.647507296703
28,Municipalities,4018696,Yes,ADJMun,2014 Jan,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2014 Feb,NT,A,25.0772200009878,121.647507296703
29,Municipalities,4018696,Yes,ADJMun,2014 Mar,NT,A,25.0772200009878,121.647507296703
27,Municipalities,4018696,Yes,ADJMun,2014 Apr,NT,A,25.0772200009878,121.647507296703
20,Municipalities,4018696,Yes,ADJMun,2014 May,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2014 Jun,NT,A,25.0772200009878,121.647507296703
13,Municipalities,4018696,Yes,ADJMun,2014 Jul,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2014 Aug,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2014 Sep,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2014 Oct,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2014 Nov,NT,A,25.0772200009878,121.647507296703
29,Municipalities,4018696,Yes,ADJMun,2014 Dec,NT,A,25.0772200009878,121.647507296703
25,Municipalities,4018696,Yes,ADJMun,2015 Jan,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2015 Feb,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2015 Mar,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2015 Apr,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2015 May,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2015 Jun,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2015 Jul,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2015 Aug,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2015 Sep,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2015 Oct,NT,A,25.0772200009878,121.647507296703
15,Municipalities,4018696,Yes,ADJMun,2015 Nov,NT,A,25.0772200009878,121.647507296703
20,Municipalities,4018696,Yes,ADJMun,2015 Dec,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2016 Jan,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2016 Feb,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2016 Mar,NT,A,25.0772200009878,121.647507296703
27,Municipalities,4018696,Yes,ADJMun,2016 Apr,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2016 May,NT,A,25.0772200009878,121.647507296703
13,Municipalities,4018696,Yes,ADJMun,2016 Jun,NT,A,25.0772200009878,121.647507296703
12,Municipalities,4018696,Yes,ADJMun,2016 Jul,NT,A,25.0772200009878,121.647507296703
11,Municipalities,4018696,Yes,ADJMun,2016 Aug,NT,A,25.0772200009878,121.647507296703
12,Municipalities,4018696,Yes,ADJMun,2016 Sep,NT,A,25.0772200009878,121.647507296703
10,Municipalities,4018696,Yes,ADJMun,2016 Oct,NT,A,25.0772200009878,121.647507296703
15,Municipalities,4018696,Yes,ADJMun,2016 Nov,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2016 Dec,NT,A,25.0772200009878,121.647507296703
21,Municipalities,4018696,Yes,ADJMun,2017 Jan,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2017 Feb,NT,A,25.0772200009878,121.647507296703
23,Municipalities,4018696,Yes,ADJMun,2017 Mar,NT,A,25.0772200009878,121.647507296703
26,Municipalities,4018696,Yes,ADJMun,2017 Apr,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2017 May,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2017 Jun,NT,A,25.0772200009878,121.647507296703
15,Municipalities,4018696,Yes,ADJMun,2017 Jul,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2017 Aug,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2017 Sep,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2017 Oct,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2017 Nov,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2017 Dec,NT,A,25.0772200009878,121.647507296703
16,Municipalities,4018696,Yes,ADJMun,2018 Jan,NT,A,25.0772200009878,121.647507296703
24,Municipalities,4018696,Yes,ADJMun,2018 Feb,NT,A,25.0772200009878,121.647507296703
21,Municipalities,4018696,Yes,ADJMun,2018 Mar,NT,A,25.0772200009878,121.647507296703
25,Municipalities,4018696,Yes,ADJMun,2018 Apr,NT,A,25.0772200009878,121.647507296703
22,Municipalities,4018696,Yes,ADJMun,2018 May,NT,A,25.0772200009878,121.647507296703
8,Municipalities,4018696,Yes,ADJMun,2018 Jun,NT,A,25.0772200009878,121.647507296703
8,Municipalities,4018696,Yes,ADJMun,2018 Jul,NT,A,25.0772200009878,121.647507296703
6,Municipalities,4018696,Yes,ADJMun,2018 Aug,NT,A,25.0772200009878,121.647507296703
7,Municipalities,4018696,Yes,ADJMun,2018 Sep,NT,A,25.0772200009878,121.647507296703
14,Municipalities,4018696,Yes,ADJMun,2018 Oct,NT,A,25.0772200009878,121.647507296703
10,Municipalities,4018696,Yes,ADJMun,2018 Nov,NT,A,25.0772200009878,121.647507296703
9,Municipalities,4018696,Yes,ADJMun,2018 Dec,NT,A,25.0772200009878,121.647507296703
13,Municipalities,4018696,Yes,ADJMun,2019 Jan,NT,A,25.0772200009878,121.647507296703
12,Municipalities,4018696,Yes,ADJMun,2019 Feb,NT,A,25.0772200009878,121.647507296703
18,Municipalities,4018696,Yes,ADJMun,2019 Mar,NT,A,25.0772200009878,121.647507296703
19,Municipalities,4018696,Yes,ADJMun,2019 Apr,NT,A,25.0772200009878,121.647507296703
13,Municipalities,4018696,Yes,ADJMun,2019 May,NT,A,25.0772200009878,121.647507296703
11,Municipalities,4018696,Yes,ADJMun,2019 Jun,NT,A,25.0772200009878,121.647507296703
12,Municipalities,4018696,Yes,ADJMun,2019 Jul,NT,A,25.0772200009878,121.647507296703
11,Municipalities,4018696,Yes,ADJMun,2019 Aug,NT,A,25.0772200009878,121.647507296703
11,Municipalities,4018696,Yes,ADJMun,2019 Sep,NT,A,25.0772200009878,121.647507296703
15,Municipalities,4018696,Yes,ADJMun,2019 Oct,NT,A,25.0772200009878,121.647507296703
13,Municipalities,4018696,Yes,ADJMun,2019 Nov,NT,A,25.0772200009878,121.647507296703
36,Municipalities,4018696,Yes,ADKMun,2006 Jan,NT,T,25.0131166801447,121.51568729729
31,Municipalities,4018696,Yes,ADKMun,2006 Feb,NT,T,25.0131166801447,121.51568729729
37,Municipalities,4018696,Yes,ADKMun,2006 Mar,NT,T,25.0131166801447,121.51568729729
33,Municipalities,4018696,Yes,ADKMun,2006 Apr,NT,T,25.0131166801447,121.51568729729
29,Municipalities,4018696,Yes,ADKMun,2006 May,NT,T,25.0131166801447,121.51568729729
29,Municipalities,4018696,Yes,ADKMun,2006 Jun,NT,T,25.0131166801447,121.51568729729
25,Municipalities,4018696,Yes,ADKMun,2006 Jul,NT,T,25.0131166801447,121.51568729729
30,Municipalities,4018696,Yes,ADKMun,2006 Aug,NT,T,25.0131166801447,121.51568729729
28,Municipalities,4018696,Yes,ADKMun,2006 Sep,NT,T,25.0131166801447,121.51568729729
34,Municipalities,4018696,Yes,ADKMun,2006 Oct,NT,T,25.0131166801447,121.51568729729
33,Municipalities,4018696,Yes,ADKMun,2006 Nov,NT,T,25.0131166801447,121.51568729729
26,Municipalities,4018696,Yes,ADKMun,2006 Dec,NT,T,25.0131166801447,121.51568729729
34,Municipalities,4018696,Yes,ADKMun,2007 Jan,NT,T,25.0131166801447,121.51568729729
45,Municipalities,4018696,Yes,ADKMun,2007 Feb,NT,T,25.0131166801447,121.51568729729
38,Municipalities,4018696,Yes,ADKMun,2007 Mar,NT,T,25.0131166801447,121.51568729729
NA,Municipalities,4018696,Yes,ADKMun,2007 Apr,NT,T,25.0131166801447,121.51568729729
39,Municipalities,4018696,Yes,ADKMun,2007 May,NT,T,25.0131166801447,121.51568729729
26,Municipalities,4018696,Yes,ADKMun,2007 Jun,NT,T,25.0131166801447,121.51568729729
29,Municipalities,4018696,Yes,ADKMun,2007 Jul,NT,T,25.0131166801447,121.51568729729
19,Municipalities,4018696,Yes,ADKMun,2007 Aug,NT,T,25.0131166801447,121.51568729729
25,Municipalities,4018696,Yes,ADKMun,2007 Sep,NT,T,25.0131166801447,121.51568729729
21,Municipalities,4018696,Yes,ADKMun,2007 Oct,NT,T,25.0131166801447,121.51568729729
23,Municipalities,4018696,Yes,ADKMun,2007 Nov,NT,T,25.0131166801447,121.51568729729
39,Municipalities,4018696,Yes,ADKMun,2007 Dec,NT,T,25.0131166801447,121.51568729729
29,Municipalities,4018696,Yes,ADKMun,2008 Jan,NT,T,25.0131166801447,121.51568729729
38,Municipalities,4018696,Yes,ADKMun,2008 Feb,NT,T,25.0131166801447,121.51568729729
45,Municipalities,4018696,Yes,ADKMun,2008 Mar,NT,T,25.0131166801447,121.51568729729
36,Municipalities,4018696,Yes,ADKMun,2008 Apr,NT,T,25.0131166801447,121.51568729729
29,Municipalities,4018696,Yes,ADKMun,2008 May,NT,T,25.0131166801447,121.51568729729
28,Municipalities,4018696,Yes,ADKMun,2008 Jun,NT,T,25.0131166801447,121.51568729729
24,Municipalities,4018696,Yes,ADKMun,2008 Jul,NT,T,25.0131166801447,121.51568729729
29,Municipalities,4018696,Yes,ADKMun,2008 Aug,NT,T,25.0131166801447,121.51568729729
25,Municipalities,4018696,Yes,ADKMun,2008 Sep,NT,T,25.0131166801447,121.51568729729
27,Municipalities,4018696,Yes,ADKMun,2008 Oct,NT,T,25.0131166801447,121.51568729729
26,Municipalities,4018696,Yes,ADKMun,2008 Nov,NT,T,25.0131166801447,121.51568729729
32,Municipalities,4018696,Yes,ADKMun,2008 Dec,NT,T,25.0131166801447,121.51568729729
31,Municipalities,4018696,Yes,ADKMun,2009 Jan,NT,T,25.0131166801447,121.51568729729
35,Municipalities,4018696,Yes,ADKMun,2009 Feb,NT,T,25.0131166801447,121.51568729729
33,Municipalities,4018696,Yes,ADKMun,2009 Mar,NT,T,25.0131166801447,121.51568729729
33,Municipalities,4018696,Yes,ADKMun,2009 Apr,NT,T,25.0131166801447,121.51568729729
34,Municipalities,4018696,Yes,ADKMun,2009 May,NT,T,25.0131166801447,121.51568729729
31,Municipalities,4018696,Yes,ADKMun,2009 Jun,NT,T,25.0131166801447,121.51568729729
22,Municipalities,4018696,Yes,ADKMun,2009 Jul,NT,T,25.0131166801447,121.51568729729
27,Municipalities,4018696,Yes,ADKMun,2009 Aug,NT,T,25.0131166801447,121.51568729729
18,Municipalities,4018696,Yes,ADKMun,2009 Sep,NT,T,25.0131166801447,121.51568729729
24,Municipalities,4018696,Yes,ADKMun,2009 Oct,NT,T,25.0131166801447,121.51568729729
21,Municipalities,4018696,Yes,ADKMun,2009 Nov,NT,T,25.0131166801447,121.51568729729
41,Municipalities,4018696,Yes,ADKMun,2009 Dec,NT,T,25.0131166801447,121.51568729729
36,Municipalities,4018696,Yes,ADKMun,2010 Jan,NT,T,25.0131166801447,121.51568729729
37,Municipalities,4018696,Yes,ADKMun,2010 Feb,NT,T,25.0131166801447,121.51568729729
39,Municipalities,4018696,Yes,ADKMun,2010 Mar,NT,T,25.0131166801447,121.51568729729
30,Municipalities,4018696,Yes,ADKMun,2010 Apr,NT,T,25.0131166801447,121.51568729729
30,Municipalities,4018696,Yes,ADKMun,2010 May,NT,T,25.0131166801447,121.51568729729
21,Municipalities,4018696,Yes,ADKMun,2010 Jun,NT,T,25.0131166801447,121.51568729729
20,Municipalities,4018696,Yes,ADKMun,2010 Jul,NT,T,25.0131166801447,121.51568729729
19,Municipalities,4018696,Yes,ADKMun,2010 Aug,NT,T,25.0131166801447,121.51568729729
19,Municipalities,4018696,Yes,ADKMun,2010 Sep,NT,T,25.0131166801447,121.51568729729
22,Municipalities,4018696,Yes,ADKMun,2010 Oct,NT,T,25.0131166801447,121.51568729729
24,Municipalities,4018696,Yes,ADKMun,2010 Nov,NT,T,25.0131166801447,121.51568729729
34,Municipalities,4018696,Yes,ADKMun,2010 Dec,NT,T,25.0131166801447,121.51568729729
23,Municipalities,4018696,Yes,ADKMun,2011 Jan,NT,T,25.0131166801447,121.51568729729
39,Municipalities,4018696,Yes,ADKMun,2011 Feb,NT,T,25.0131166801447,121.51568729729
41,Municipalities,4018696,Yes,ADKMun,2011 Mar,NT,T,25.0131166801447,121.51568729729
45,Municipalities,4018696,Yes,ADKMun,2011 Apr,NT,T,25.0131166801447,121.51568729729
27,Municipalities,4018696,Yes,ADKMun,2011 May,NT,T,25.0131166801447,121.51568729729
22,Municipalities,4018696,Yes,ADKMun,2011 Jun,NT,T,25.0131166801447,121.51568729729
23,Municipalities,4018696,Yes,ADKMun,2011 Jul,NT,T,25.0131166801447,121.51568729729
22,Municipalities,4018696,Yes,ADKMun,2011 Aug,NT,T,25.0131166801447,121.51568729729
30,Municipalities,4018696,Yes,ADKMun,2011 Sep,NT,T,25.0131166801447,121.51568729729
24,Municipalities,4018696,Yes,ADKMun,2011 Oct,NT,T,25.0131166801447,121.51568729729
19,Municipalities,4018696,Yes,ADKMun,2011 Nov,NT,T,25.0131166801447,121.51568729729
22,Municipalities,4018696,Yes,ADKMun,2011 Dec,NT,T,25.0131166801447,121.51568729729
25,Municipalities,4018696,Yes,ADKMun,2012 Jan,NT,T,25.0131166801447,121.51568729729
26,Municipalities,4018696,Yes,ADKMun,2012 Feb,NT,T,25.0131166801447,121.51568729729
33,Municipalities,4018696,Yes,ADKMun,2012 Mar,NT,T,25.0131166801447,121.51568729729
28,Municipalities,4018696,Yes,ADKMun,2012 Apr,NT,T,25.0131166801447,121.51568729729
21,Municipalities,4018696,Yes,ADKMun,2012 May,NT,T,25.0131166801447,121.51568729729
17,Municipalities,4018696,Yes,ADKMun,2012 Jun,NT,T,25.0131166801447,121.51568729729
16,Municipalities,4018696,Yes,ADKMun,2012 Jul,NT,T,25.0131166801447,121.51568729729
20,Municipalities,4018696,Yes,ADKMun,2012 Aug,NT,T,25.0131166801447,121.51568729729
23,Municipalities,4018696,Yes,ADKMun,2012 Sep,NT,T,25.0131166801447,121.51568729729
24,Municipalities,4018696,Yes,ADKMun,2012 Oct,NT,T,25.0131166801447,121.51568729729
30,Municipalities,4018696,Yes,ADKMun,2012 Nov,NT,T,25.0131166801447,121.51568729729
24,Municipalities,4018696,Yes,ADKMun,2012 Dec,NT,T,25.0131166801447,121.51568729729
28,Municipalities,4018696,Yes,ADKMun,2013 Jan,NT,T,25.0131166801447,121.51568729729
30,Municipalities,4018696,Yes,ADKMun,2013 Feb,NT,T,25.0131166801447,121.51568729729
36,Municipalities,4018696,Yes,ADKMun,2013 Mar,NT,T,25.0131166801447,121.51568729729
34,Municipalities,4018696,Yes,ADKMun,2013 Apr,NT,T,25.0131166801447,121.51568729729
21,Municipalities,4018696,Yes,ADKMun,2013 May,NT,T,25.0131166801447,121.51568729729
24,Municipalities,4018696,Yes,ADKMun,2013 Jun,NT,T,25.0131166801447,121.51568729729
20,Municipalities,4018696,Yes,ADKMun,2013 Jul,NT,T,25.0131166801447,121.51568729729
19,Municipalities,4018696,Yes,ADKMun,2013 Aug,NT,T,25.0131166801447,121.51568729729
15,Municipalities,4018696,Yes,ADKMun,2013 Sep,NT,T,25.0131166801447,121.51568729729
25,Municipalities,4018696,Yes,ADKMun,2013 Oct,NT,T,25.0131166801447,121.51568729729
26,Municipalities,4018696,Yes,ADKMun,2013 Nov,NT,T,25.0131166801447,121.51568729729
